0,"9,591663046625438","6,48074069840786"
1,"7,874007874011811","9,643650760992955"
2,"9,219544457292887","6,928203230275509"
3,"7,681145747868608","5,477225575051661"
4,"7,14142842854285","6,082762530298219"
5,"6,0","7,14142842854285"
6,"5,830951894845301","5,196152422706632"
7,"5,196152422706632","5,5677643628300215"
8,"5,0","5,744562646538029"
9,"5,196152422706632","6,0"
10,"4,795831523312719","5,5677643628300215"
11,"5,0990195135927845","5,656854249492381"
12,"4,58257569495584","7,681145747868608"
13,"5,291502622129181","5,830951894845301"
14,"3,872983346207417","5,744562646538029"
15,"4,58257569495584","6,0"
16,"5,385164807134504","13,076696830622021"
17,"4,242640687119285","6,244997998398398"
18,"3,872983346207417","6,0"
19,"4,123105625617661","5,744562646538029"
20,"4,69041575982343","6,164414002968976"
21,"4,242640687119285","6,082762530298219"
22,"2,8284271247461903","7,0"
23,"3,4641016151377544","6,082762530298219"
24,"3,3166247903554","6,0"
25,"2,8284271247461903","5,830951894845301"
26,"2,6457513110645907","5,830951894845301"
27,"3,4641016151377544","6,324555320336759"
28,"2,8284271247461903","5,744562646538029"
29,"2,8284271247461903","6,244997998398398"
30,"2,0","6,782329983125268"
31,"1,7320508075688772","5,5677643628300215"
32,"2,23606797749979","5,5677643628300215"
33,"2,0","5,5677643628300215"
34,"0,0","5,5677643628300215"
